OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,comm,ind,BUFF_DIST,ORIG_FID,OBJECTID_1,AUN,SCHOOL_NUM,LOCATION_I,SCHOOL_NAM,SCHOOL_N_1,STREET_ADD,ZIP_CODE,PHONE_NUMB,ACTIVE,GRADE_LEVE,GRADE_ORG,ENROLLMENT,TYPE,TYPE_SPECI,Shape_Length,Shape_Area
144,0,144,206,39.903790000000001,-75.173890000000000,0,0,200.000000000000000,143,144,,,,,,,,,,,,,,,0.013059168407709,0.000013226280933
145,0,145,207,39.975420000000000,-75.189530000000005,0,0,200.000000000000000,144,145,,,,,,,,,,,,,,,0.013067234271524,0.000013239914902
146,0,146,210,39.960639999999998,-75.141440000000003,0,0,200.000000000000000,145,146,,,,,,,,,,,,,,,0.013065567249156,0.000013237097192
147,0,147,211,39.948680000000003,-75.158969999999997,1,0,200.000000000000000,146,147,,,,,,,,,,,,,,,0.013064219368090,0.000013234818943
148,0,148,212,39.962290000000003,-75.197199999999995,0,0,200.000000000000000,147,148,,,,,,,,,,,,,,,0.013065753233497,0.000013237411550
149,0,149,214,39.902979999999999,-75.174469999999999,0,0,200.000000000000000,148,149,,,,,,,,,,,,,,,0.013059077165016,0.000013226126297
150,0,150,216,39.964219999999997,-75.190160000000006,0,1,200.000000000000000,149,150,,,,,,,,,,,,,,,0.013065970769215,0.000013237779287
151,1,151,217,39.936750000000004,-75.173599999999993,0,0,200.000000000000000,150,151,300519930, , ,Twenty-first Century Christian Academy,21 Century Christian Acad,1253 S 18TH ST,19146,610-812-5166,O,Pre-school,Preschl, ,3,Private,0.013062876104573,0.000013232548418
152,0,152,219,39.948169999999998,-75.142470000000003,0,0,200.000000000000000,151,152,,,,,,,,,,,,,,,0.013064161823682,0.000013234721763
153,1,153,220,39.929160000000003,-75.187320000000000,0,1,200.000000000000000,152,153,126512960,7540,3313,PREPARATORY CHARTER SCHOOL,"Preparatory Charter School of Mathematics, Science, Technology and Careers",1928 POINT BREEZE AVE,19145,215-334-6144, ,High School,9-12, ,2,Charter,0.013062021854785,0.000013231104563
154,0,154,221,39.989069999999998,-75.089600000000004,1,0,200.000000000000000,153,154,,,,,,,,,,,,,,,0.013068774507823,0.000013242518024
155,0,155,226,39.978850000000001,-75.272279999999995,1,0,200.000000000000000,154,155,,,,,,,,,,,,,,,0.013067621352079,0.000013240569278
156,1,156,227,39.946550000000002,-75.180530000000005,0,0,200.000000000000000,155,156,226515462, , ,Philadelphia School,Phila School,2501-29 LOMBARD ST,19146,(215) 545-5323,O,Elem/Middle,pre K-8, ,3,Private,0.013063979390294,0.000013234413435
157,0,157,229,39.918230000000001,-75.209000000000003,0,1,200.000000000000000,156,157,,,,,,,,,,,,,,,0.013060791713637,0.000013229024968
158,0,158,232,39.927379999999999,-75.144890000000004,0,1,200.000000000000000,157,158,,,,,,,,,,,,,,,0.013061821564370,0.000013230765970
159,0,159,234,39.960259999999998,-75.196879999999993,1,0,200.000000000000000,158,159,,,,,,,,,,,,,,,0.013065524432403,0.000013237024991
160,2,160,235,39.949339999999999,-75.164259999999999,1,0,200.000000000000000,159,160,300518760, , ,Student Education Center Delaware Valley High School CC,Student Ed Ctr DVHS,204-06 S 13TH ST,19107,(215) 732-5060,O,High School,9-12, ,3,Private,0.013064293840850,0.000013234944824
161,1,161,236,40.024560000000001,-75.147859999999994,0,0,200.000000000000000,160,161,126515001,7239,7100,"COOKE, JAY ELEMENTARY SCHOOL",Jay Cooke School,1300 W LOUDEN ST,19141,215-400-8330, ,ELEMENTARYMIDDLE,K-8,419,1,District,0.013072785001103,0.000013249295598
162,0,162,237,39.941659999999999,-75.179360000000003,0,0,200.000000000000000,161,162,,,,,,,,,,,,,,,0.013063428684557,0.000013233482344
163,0,163,238,39.955329999999996,-75.162890000000004,1,0,200.000000000000000,162,163,,,,,,,,,,,,,,,0.013064968665656,0.000013236085504
164,1,164,239,39.951140000000002,-75.178470000000004,1,0,200.000000000000000,163,164,126515001,5186,2470,"GREENFIELD, ALBERT M. SCHOOL",Albert M. Greenfield School,2200 CHESTNUT ST,19103,215-400-7810, ,ELEMENTARYMIDDLE,K-08,665,1,District,0.013064496853160,0.000013235288117
165,0,165,240,40.026159999999997,-75.037139999999994,0,1,200.000000000000000,164,165,,,,,,,,,,,,,,,0.013072966696150,0.000013249603108
166,0,166,241,39.955350000000003,-75.163020000000003,1,0,200.000000000000000,165,166,,,,,,,,,,,,,,,0.013064970663783,0.000013236088801
167,0,167,243,39.935470000000002,-75.187579999999997,1,1,200.000000000000000,166,167,,,,,,,,,,,,,,,0.013062731727944,0.000013232304442
168,1,168,244,39.934310000000004,-75.150810000000007,0,0,200.000000000000000,167,168,126515001,3659,2720,VARE-WASHINGTON ELEMENTARY,Vare-Washington School,1198 S 5TH ST,19147,215-400-8120, ,ELEMENTARYMIDDLE,K-8,369,1,District,0.013062601193931,0.000013232083798
169,0,169,245,39.999049999999997,-75.133240000000001,0,1,200.000000000000000,168,169,,,,,,,,,,,,,,,0.013069901345486,0.000013244422577
170,0,170,246,39.970959999999998,-75.123390000000001,0,1,200.000000000000000,169,170,,,,,,,,,,,,,,,0.013066731139897,0.000013239064700
171,0,171,249,40.029429999999998,-75.104169999999996,0,0,200.000000000000000,170,171,,,,,,,,,,,,,,,0.013073335817686,0.000013250226378
172,1,172,251,39.993969999999997,-75.130250000000004,0,0,200.000000000000000,171,172,126515001,3702,5410,"SHEPPARD, ISAAC A. SCHOOL",Isaac A. Sheppard School,120 W CAMBRIA ST,19133,215-400-7070, ,ELEMENTARY,K-4,170,1,District,0.013069327701198,0.000013243453037
173,1,173,252,39.935540000000003,-75.155379999999994,1,0,200.000000000000000,172,173,126515001,3650,2590,"NEBINGER, GEORGE W. SCHOOL",George W. Nebinger School,601 CARPENTER ST,19147,215-400-8110, ,ELEMENTARYMIDDLE,K-8,468,1,District,0.013062739751902,0.000013232318082
174,0,174,253,39.952570000000001,-75.190039999999996,0,0,200.000000000000000,173,174,,,,,,,,,,,,,,,0.013064657555384,0.000013235559777
175,0,175,254,39.953360000000004,-75.154719999999998,1,0,200.000000000000000,174,175,,,,,,,,,,,,,,,0.013064746778657,0.000013235710316
176,2,176,256,39.958710000000004,-75.155109999999993,0,0,200.000000000000000,175,176,226512352, , ,Holy Redeemer School,Holy Redeemer School,903-27 VINE ST,19107,215-922-0999,O,Elem/Middle,K-8, ,3,Archdiocese,0.013065349956973,0.000013236730132
177,1,177,259,39.947940000000003,-75.162360000000007,1,0,200.000000000000000,176,177,300518760, , ,Student Education Center Delaware Valley High School CC,Student Ed Ctr DVHS,204-06 S 13TH ST,19107,(215) 732-5060,O,High School,9-12, ,3,Private,0.013064136101375,0.000013234678224
178,0,178,260,39.961350000000003,-75.148200000000003,0,0,200.000000000000000,177,178,,,,,,,,,,,,,,,0.013065647227578,0.000013237232359
179,0,179,261,39.963979999999999,-75.154020000000003,0,0,200.000000000000000,178,179,,,,,,,,,,,,,,,0.013065943548994,0.000013237733059
180,0,180,262,39.946970000000000,-75.154499999999999,1,0,200.000000000000000,179,180,,,,,,,,,,,,,,,0.013064026604699,0.000013234493153
181,1,181,263,39.991570000000003,-75.136160000000004,0,0,200.000000000000000,180,181,226519672, , ,Timothy Academy,Timothy Acad,303 W Lehigh Ave,19133,(215) 425-8886,O,Elem/Middle,pre K-8, ,3,Private,0.013069056938030,0.000013242995464
182,1,182,264,39.956530000000001,-75.172579999999996,1,0,200.000000000000000,181,182,126510001,7677,3360,RUSSELL BYERS CHARTER SCHOOL,Russell Byers Charter School,1911 ARCH ST,19103,215-972-1700, ,Elem/Middle,K-8, ,2,Charter,0.013065103969897,0.000013236314418
183,1,183,265,39.934809999999999,-75.161990000000003,0,0,200.000000000000000,182,183,126515001,3642,2510,"JACKSON, ANDREW SCHOOL",Andrew Jackson School,1213 S 12TH ST,19147,215-400-7970, ,ELEMENTARYMIDDLE,K-8,588,1,District,0.013062657497694,0.000013232178989
184,0,184,266,39.942779999999999,-75.165689999999998,1,0,200.000000000000000,183,184,,,,,,,,,,,,,,,0.013063555191033,0.000013233696260
185,0,185,269,39.944440000000000,-75.171909999999997,0,0,200.000000000000000,184,185,,,,,,,,,,,,,,,0.013063741841854,0.000013234011789
186,0,186,270,40.040129999999998,-75.058549999999997,1,0,200.000000000000000,185,186,,,,,,,,,,,,,,,0.013074547175366,0.000013252273592
187,0,187,272,39.953809999999997,-75.187470000000005,0,1,200.000000000000000,186,187,,,,,,,,,,,,,,,0.013064797343568,0.000013235795809
188,1,188,273,39.925510000000003,-75.159199999999998,0,0,200.000000000000000,187,188,126515001,3654,2640,SOUTHWARK SCHOOL,Southwark School,1835 S 9TH ST,19148,215-400-8280, ,ELEMENTARYMIDDLE,K-8,863,1,District,0.013061610788371,0.000013230409464
189,0,189,274,39.910339999999998,-75.150850000000005,0,1,200.000000000000000,188,189,,,,,,,,,,,,,,,0.013059904468023,0.000013227524833
190,0,190,276,39.970990000000000,-75.155720000000002,1,0,200.000000000000000,189,190,,,,,,,,,,,,,,,0.013066734081569,0.000013239069178
191,0,191,277,39.945410000000003,-75.179739999999995,0,0,200.000000000000000,190,191,,,,,,,,,,,,,,,0.013063851425951,0.000013234197080
192,0,192,278,39.943190000000001,-75.161799999999999,0,0,200.000000000000000,191,192,,,,,,,,,,,,,,,0.013063601164095,0.000013233774035
193,1,193,279,39.942439999999998,-75.147379999999998,0,0,200.000000000000000,192,193,226519162, , ,St Peters School,St Peters School,311-21 LOMBARD ST,19147,(215) 925-3963,O,Elem/Middle,pre K-8, ,3,Private,0.013063516666268,0.000013233631090
194,0,194,280,39.975360000000002,-75.190029999999993,0,0,200.000000000000000,193,194,,,,,,,,,,,,,,,0.013067227315595,0.000013239903305
195,2,195,282,39.935130000000001,-75.153859999999995,1,0,200.000000000000000,194,195,126515001,3650,2590,"NEBINGER, GEORGE W. SCHOOL",George W. Nebinger School,601 CARPENTER ST,19147,215-400-8110, ,ELEMENTARYMIDDLE,K-8,468,1,District,0.013062693601169,0.000013232239930
196,1,196,283,39.970199999999998,-75.145030000000006,0,0,200.000000000000000,195,196,226519142, , ,St Peter the Apostle School,St Peter the Apostle Sch,1009 N 5th St,19123,(215) 922-5958,O,Elem/Middle,pre K-8, ,3,Archdiocese,0.013066644662775,0.000013238918246
197,0,197,287,39.957439999999998,-75.229280000000003,0,0,200.000000000000000,196,197,,,,,,,,,,,,,,,0.013065206492653,0.000013236487448
198,0,198,291,39.922590000000000,-75.185209999999998,1,0,200.000000000000000,197,198,,,,,,,,,,,,,,,0.013061282373719,0.000013229854367
199,1,199,292,39.916829999999997,-75.173060000000007,0,0,200.000000000000000,198,199,126513400,7647,3336,PHILA PERFORMING ARTS-BROAD ST,Philadelphia Performing Arts: A String Theory Charter School,2600 S BROAD ST,19145,215-551-4000, ,Elem/Mid/High,K-12, ,2,Charter,0.013060634310409,0.000013228758743
200,2,200,293,39.956000000000003,-75.217640000000003,0,0,200.000000000000000,199,200,126515001,6530,1340,"LEA, HENRY C.",Henry C. Lea School,4700 LOCUST ST,19139,215-400-7660, ,ELEMENTARYMIDDLE,K-8,525,1,District,0.013065044107273,0.000013236213143
201,0,201,294,39.970450000000000,-75.148150000000001,0,0,200.000000000000000,200,201,,,,,,,,,,,,,,,0.013066673194091,0.000013238966640
202,0,202,295,39.930579999999999,-75.149879999999996,0,0,200.000000000000000,201,202,,,,,,,,,,,,,,,0.013062181557600,0.000013231374586
203,0,203,296,40.043270000000000,-75.052229999999994,1,0,200.000000000000000,202,203,,,,,,,,,,,,,,,0.013074902295780,0.000013252873580
204,1,204,297,39.996910000000000,-75.141180000000006,0,1,200.000000000000000,203,204,126515001,5121,5390,POTTER-THOMAS SCHOOL,Potter-Thomas School,3001 N 6TH ST,19133,215-400-7120, ,ELEMENTARYMIDDLE,K-8,520,1,District,0.013069660101884,0.000013244014847
205,1,205,301,39.945540000000001,-75.180750000000003,0,0,200.000000000000000,204,205,226515462, , ,Philadelphia School,Phila School,2501-29 LOMBARD ST,19146,(215) 545-5323,O,Elem/Middle,pre K-8, ,3,Private,0.013063865469903,0.000013234220675
206,0,206,304,39.973939999999999,-75.206450000000004,0,0,200.000000000000000,205,206,,,,,,,,,,,,,,,0.013067067456621,0.000013239632974
207,0,207,305,39.961449999999999,-75.191119999999998,0,0,200.000000000000000,206,207,,,,,,,,,,,,,,,0.013065658604313,0.000013237251628
208,0,208,306,39.949669999999998,-75.142150000000001,0,0,200.000000000000000,207,208,,,,,,,,,,,,,,,0.013064331045036,0.000013235007647
209,0,209,309,39.954189999999997,-75.169790000000006,1,0,200.000000000000000,208,209,,,,,,,,,,,,,,,0.013064840404427,0.000013235868684
210,0,210,310,39.950449999999996,-75.192589999999996,0,0,200.000000000000000,209,210,,,,,,,,,,,,,,,0.013064418853828,0.000013235156180
211,1,211,315,39.950719999999997,-75.162800000000004,1,0,200.000000000000000,210,211,126510009,7737,3358,PHILADELPHIA ELECTRICAL AND,Philadelphia Electrical and Technology Charter School,1420 CHESTNUT ST,19102,267-514-1823, ,High School,9-12, ,2,Charter,0.013064449292085,0.000013235207489
212,0,212,316,39.960819999999998,-75.232900000000001,1,1,200.000000000000000,211,212,,,,,,,,,,,,,,,0.013065587512867,0.000013237131384
213,0,213,318,39.973059999999997,-75.119799999999998,1,1,200.000000000000000,212,213,,,,,,,,,,,,,,,0.013066967912953,0.000013239464876
214,0,214,321,39.975310000000000,-75.195179999999993,0,1,200.000000000000000,213,214,,,,,,,,,,,,,,,0.013067221785919,0.000013239893781
215,1,215,322,39.943919999999999,-75.151920000000004,0,0,200.000000000000000,214,215,126515001,3648,2340,"MC CALL, GEN. GEORGE A. SCHOOL",General George A. McCall School,325 S 7TH ST,19106,215-400-7840, ,ELEMENTARYMIDDLE,K-8,711,1,District,0.013063683472203,0.000013233913195
216,0,216,323,39.899270000000001,-75.175539999999998,0,0,200.000000000000000,215,216,,,,,,,,,,,,,,,0.013058660104377,0.000013225421440
217,0,217,324,39.932409999999997,-75.193089999999998,1,0,200.000000000000000,216,217,,,,,,,,,,,,,,,0.013062387544711,0.000013231722360
218,2,218,325,39.972380000000001,-75.166520000000006,0,0,200.000000000000000,217,218,226518302, , ,St Joseph's Preparatory School,St. Joseph's Prep Sch,1733 W GIRARD AVE,19130,215-978-1950,O,High School,9-12, ,3,Private,0.013066890971477,0.000013239334647
219,1,219,329,39.943330000000003,-75.147189999999995,0,0,200.000000000000000,218,219,226519162, , ,St Peters School,St Peters School,311-21 LOMBARD ST,19147,(215) 925-3963,O,Elem/Middle,pre K-8, ,3,Private,0.013063616857025,0.000013233800437
220,0,220,331,39.946980000000003,-75.164779999999993,1,0,200.000000000000000,219,220,,,,,,,,,,,,,,,0.013064027888141,0.000013234495272
221,1,221,332,39.950350000000000,-75.147250000000000,1,0,200.000000000000000,220,221,126510002,7678,3361,MASTERY CHARTER-LENFEST CAMPUS,Mastery Charter School at Lenfest,35 S 4TH ST,19106,215-922-1902, ,Middle/High,7-12, ,2,Charter,0.013064407702051,0.000013235137297
222,0,222,333,39.948889999999999,-75.189670000000007,0,1,200.000000000000000,221,222,,,,,,,,,,,,,,,0.013064243470258,0.000013234859793
223,0,223,334,40.026370000000000,-75.027810000000002,0,1,200.000000000000000,222,223,,,,,,,,,,,,,,,0.013072989879827,0.000013249641911
224,1,224,335,39.998699999999999,-75.166889999999995,0,0,200.000000000000000,223,224,126515001,3675,4380,"PEIRCE, THOMAS M. SCHOOL",Thomas M. Peirce School,2300 W CAMBRIA ST,19132,215-400-7020, ,ELEMENTARY,K-6,437,1,District,0.013069862251695,0.000013244356513
225,0,225,337,39.950240000000001,-75.199449999999999,0,0,200.000000000000000,224,225,,,,,,,,,,,,,,,0.013064395242073,0.000013235116181
226,1,226,339,39.957430000000002,-75.172389999999993,0,0,200.000000000000000,225,226,126510001,7677,3360,RUSSELL BYERS CHARTER SCHOOL,Russell Byers Charter School,1911 ARCH ST,19103,215-972-1700, ,Elem/Middle,K-8, ,2,Charter,0.013065205280053,0.000013236485496
227,1,227,340,39.960529999999999,-75.193910000000002,0,0,200.000000000000000,226,227,126515001,3783,1390,"POWEL, SAMUEL SCHOOL",Samuel Powel School,301 N 36TH ST,19104,215-400-7740, ,ELEMENTARY,K-04,244,1,District,0.013065554562939,0.000013237075699
228,0,228,341,39.995970000000000,-75.133889999999994,0,0,200.000000000000000,227,228,,,,,,,,,,,,,,,0.013069553435449,0.000013243834366
229,0,229,342,39.931719999999999,-75.168080000000003,0,0,200.000000000000000,228,229,,,,,,,,,,,,,,,0.013062309948555,0.000013231591272
230,0,230,343,39.938589999999998,-75.142219999999995,0,0,200.000000000000000,229,230,,,,,,,,,,,,,,,0.013063083253796,0.000013232898544
231,0,231,344,39.970799999999997,-75.123019999999997,0,1,200.000000000000000,230,231,,,,,,,,,,,,,,,0.013066712741802,0.000013239033344
232,0,232,346,39.942140000000002,-75.145319999999998,0,0,200.000000000000000,231,232,,,,,,,,,,,,,,,0.013063483241742,0.000013233574870
233,0,233,347,39.960490000000000,-75.228549999999998,1,0,200.000000000000000,232,233,,,,,,,,,,,,,,,0.013065550405969,0.000013237068724
234,0,234,348,39.938699999999997,-75.186880000000002,0,1,200.000000000000000,233,234,,,,,,,,,,,,,,,0.013063095635097,0.000013232919541
235,0,235,349,39.932589999999998,-75.181319999999999,0,0,200.000000000000000,234,235,,,,,,,,,,,,,,,0.013062407561483,0.000013231756301
236,0,236,350,39.939480000000003,-75.179839999999999,0,1,200.000000000000000,235,236,,,,,,,,,,,,,,,0.013063183013395,0.000013233067028
237,0,237,352,39.955350000000003,-75.199939999999998,1,0,200.000000000000000,236,237,,,,,,,,,,,,,,,0.013064970730053,0.000013236088901
238,0,238,353,39.933329999999998,-75.180650000000000,0,0,200.000000000000000,237,238,,,,,,,,,,,,,,,0.013062490982434,0.000013231897554
239,0,239,354,39.977980000000002,-75.152580000000000,1,0,200.000000000000000,238,239,,,,,,,,,,,,,,,0.013067522455132,0.000013240401845
240,0,240,356,39.963870000000000,-75.172860000000000,1,0,200.000000000000000,239,240,,,,,,,,,,,,,,,0.013065931544833,0.000013237713353
241,1,241,358,39.917290000000001,-75.154499999999999,0,0,200.000000000000000,240,241,126515001,3657,2690,"TAGGART, JOHN H. SCHOOL",John H. Taggart School,400 W PORTER ST,19148,215-400-8290, ,ELEMENTARYMIDDLE,K-8,451,1,District,0.013060686070531,0.000013228846553
242,0,242,359,39.965089999999996,-75.205470000000005,0,0,200.000000000000000,241,242,,,,,,,,,,,,,,,0.013066069280604,0.000013237946178
243,1,243,360,39.959200000000003,-75.175539999999998,0,0,200.000000000000000,242,243,226519494, , ,Kumon Math and Reading Philadelphia,Kumon Math and Reading Philadelphia,238 N 22nd St,19103,215-564-6284, , , , ,3,Private,0.013065405414356,0.000013236823920
244,2,244,361,39.991849999999999,-75.138350000000003,0,0,200.000000000000000,243,244,226519672, , ,Timothy Academy,Timothy Acad,303 W Lehigh Ave,19133,(215) 425-8886,O,Elem/Middle,pre K-8, ,3,Private,0.013069089073714,0.000013243049813
245,0,245,363,39.933959999999999,-75.148139999999998,0,0,200.000000000000000,244,245,,,,,,,,,,,,,,,0.013062561697871,0.000013232017048
246,2,246,365,39.940030000000000,-75.166280000000000,0,0,200.000000000000000,245,246,126515001,6996,2020,CREATIVE AND PERFORMING ARTS,High School for Creative and Performing Arts School,901 S BROAD ST,19147,215-400-8140, ,HIGH,09-12,747,1,District,0.013063244654895,0.000013233171205
247,0,247,366,39.949970000000000,-75.178730000000002,1,0,200.000000000000000,246,247,,,,,,,,,,,,,,,0.013064364869072,0.000013235065141
248,0,248,367,39.916150000000002,-75.166160000000005,0,0,200.000000000000000,247,248,,,,,,,,,,,,,,,0.013060557589175,0.000013228629069
249,0,249,369,39.970190000000002,-75.130459999999999,0,0,200.000000000000000,248,249,,,,,,,,,,,,,,,0.013066644252315,0.000013238917638
250,0,250,370,39.953240000000001,-75.143020000000007,0,0,200.000000000000000,249,250,,,,,,,,,,,,,,,0.013064733026868,0.000013235687297
251,0,251,371,40.018000000000001,-75.149299999999997,0,0,200.000000000000000,250,251,,,,,,,,,,,,,,,0.013072043253394,0.000013248042469
252,0,252,372,39.897550000000003,-75.252369999999999,1,0,200.000000000000000,251,252,,,,,,,,,,,,,,,0.013058467307419,0.000013225095727
253,0,253,373,39.951599999999999,-75.182239999999993,1,1,200.000000000000000,252,253,,,,,,,,,,,,,,,0.013064548601506,0.000013235375487
254,0,254,375,39.937970000000000,-75.233959999999996,0,0,200.000000000000000,253,254,,,,,,,,,,,,,,,0.013063013139911,0.000013232779913
